No.,Time,Source,Destination,Protocol,Length,Info,label
120,69.939166,2606:4700:83b2:7cbc:c242:6d9:5ff2:75c4,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,[TCP Keep-Alive ACK] 443  >  61839 [ACK] Seq=1 Ack=2 Win=21 Len=0 SLE=1 SRE=2,0
121,69.982583,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TCP,74,61742  >  443 [ACK] Seq=14575 Ack=552 Win=257 Len=0,0
122,74.751929,fe80::745a:18ff:fe00:395c,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,ICMPv6,86,Neighbor Solicitation for 2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1 from 76:5a:18:00:39:5c,1
123,74.751989,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,fe80::745a:18ff:fe00:395c,ICMPv6,86,"Neighbor Advertisement 2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1 (sol, ovr) is at f8:54:f6:b8:ba:39",1
124,74.854767,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,113,Application Data,0
125,74.870615,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
126,74.871245,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
127,74.957016,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=591 Ack=14645 Win=16385 Len=0,0
128,75.109368,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,TCP,75,[TCP Keep-Alive] 61846  >  443 [ACK] Seq=1 Ack=476 Win=255 Len=1,0
129,75.468632,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,[TCP Keep-Alive ACK] 443  >  61846 [ACK] Seq=476 Ack=2 Win=72 Len=0,0
130,77.16061,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2606:4700:83b2:7cbc:c24e:6d9:5ff2:75c4,TCP,75,[TCP Keep-Alive] 61837  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1,0
131,77.414348,2606:4700:83b2:7cbc:c24e:6d9:5ff2:75c4,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,[TCP Keep-Alive ACK] 443  >  61837 [ACK] Seq=1 Ack=2 Win=11 Len=0 SLE=1 SRE=2,0
132,79.829892,192.168.43.164,13.89.179.10,TCP,55,[TCP Keep-Alive] 61849  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1,0
133,79.894142,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:a03:9::1b6,TLSv1.2,131,Application Data,0
134,80.076743,2603:1040:a03:9::1b6,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,120,Application Data,0
135,80.132536,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:a03:9::1b6,TCP,74,61735  >  443 [ACK] Seq=115 Ack=93 Win=257 Len=0,0
136,80.132648,192.168.43.164,13.89.179.10,TCP,55,[TCP Keep-Alive] 61850  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1,0
137,80.140681,13.89.179.10,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61849 [ACK] Seq=1 Ack=2 Win=16379 Len=0 SLE=1 SRE=2,0
138,80.588664,13.89.179.10,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61850 [ACK] Seq=1 Ack=2 Win=16381 Len=0 SLE=1 SRE=2,0
139,81.662461,192.168.43.164,13.89.179.10,TCP,55,[TCP Keep-Alive] 61852  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1,0
140,81.868173,192.168.43.164,13.89.179.10,TCP,55,[TCP Keep-Alive] 61851  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1,0
141,82.022399,13.89.179.10,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61852 [ACK] Seq=1 Ack=2 Win=16381 Len=0 SLE=1 SRE=2,0
142,82.227412,13.89.179.10,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61851 [ACK] Seq=1 Ack=2 Win=16384 Len=0 SLE=1 SRE=2,0
143,85.198064,76:5a:18:00:39:5c,AzureWaveTec_b8:ba:39,ARP,42,Who has 192.168.43.164? Tell 192.168.43.1,1
144,85.198109,AzureWaveTec_b8:ba:39,76:5a:18:00:39:5c,ARP,42,192.168.43.164 is at f8:54:f6:b8:ba:39,1
145,88.674356,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:a06:6::,TLSv1.2,174,Application Data,0
146,88.883155,2603:1040:a06:6::,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,244,Application Data,0
147,88.939031,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:a06:6::,TCP,74,60742  >  443 [ACK] Seq=101 Ack=171 Win=258 Len=0,0
148,89.06457,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:a06:6::,TCP,75,60743  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1,0
149,89.190386,2603:1040:a06:6::,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,443  >  60743 [ACK] Seq=1 Ack=2 Win=7994 Len=0 SLE=1 SRE=2,0
150,89.907208,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,113,Application Data,0
151,89.915454,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
152,89.915803,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
153,90.009584,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=630 Ack=14715 Win=16385 Len=0,0
154,90.375732,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2404:6800:4003:c03::bc,TCP,75,[TCP Keep-Alive] 61743  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,0
155,90.521315,2404:6800:4003:c03::bc,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,[TCP Keep-Alive ACK] 5228  >  61743 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2,0
156,101.107126,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:404:8::,TLSv1.2,124,Application Data,0
157,101.117873,fe80::745a:18ff:fe00:395c,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,ICMPv6,86,Neighbor Solicitation for 2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1 from 76:5a:18:00:39:5c,1
158,101.117962,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,fe80::745a:18ff:fe00:395c,ICMPv6,86,"Neighbor Advertisement 2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1 (sol, ovr) is at f8:54:f6:b8:ba:39",1
159,101.376063,2603:1040:404:8::,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,113,Application Data,0
160,101.422804,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:404:8::,TCP,74,61787  >  443 [ACK] Seq=151 Ack=118 Win=256 Len=0,0
161,104.964453,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,113,Application Data,0
162,104.969281,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
163,104.969607,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
164,105.062124,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=669 Ack=14785 Win=16385 Len=0,0
165,112.947769,13.89.179.10,192.168.43.164,TCP,54,"443  >  61850 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",1
166,113.152134,13.89.179.10,192.168.43.164,TCP,54,"443  >  61849 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",1
167,114.947283,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2606:4700:83b2:7cbc:c242:6d9:5ff2:75c4,TCP,75,[TCP Keep-Alive] 61839  >  443 [ACK] Seq=1 Ack=1 Win=258 Len=1,0
168,115.404628,13.89.179.10,192.168.43.164,TCP,54,"443  >  61852 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",1
169,115.404628,2606:4700:83b2:7cbc:c242:6d9:5ff2:75c4,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,[TCP Keep-Alive ACK] 443  >  61839 [ACK] Seq=1 Ack=2 Win=21 Len=0 SLE=1 SRE=2,0
170,118.988865,13.89.179.10,192.168.43.164,TCP,54,"443  >  61851 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",1
171,119.910379,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,113,Application Data,0
172,119.921404,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
173,119.921733,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
174,120.014473,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=708 Ack=14855 Win=16384 Len=0,0
175,120.474924,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,TCP,75,[TCP Keep-Alive] 61846  >  443 [ACK] Seq=1 Ack=476 Win=255 Len=1,0
176,120.934264,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61846 [RST] Seq=476 Win=0 Len=0,1
177,121.449278,192.168.43.1,224.0.0.251,MDNS,412,"Standard query response 0x0000 PTR, cache flush Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.43.1 AAAA, cache flush fe80::745a:18ff:fe00:395c AAAA, cache flush 2401:4900:1a54:1802::fb NSEC, cache flush 1.43.168.192.in-addr.arpa NSEC, cache flush C.5.9.3.0.0.E.F.F.F.8.1.A.5.4.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush B.F.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.8.1.4.5.A.1.0.0.9.4.1.0.4.2.ip6.arpa NSEC, cache flush Android.local",1
178,121.457237,fe80::745a:18ff:fe00:395c,ff02::fb,MDNS,432,"Standard query response 0x0000 PTR, cache flush Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.43.1 AAAA, cache flush fe80::745a:18ff:fe00:395c AAAA, cache flush 2401:4900:1a54:1802::fb NSEC, cache flush 1.43.168.192.in-addr.arpa NSEC, cache flush C.5.9.3.0.0.E.F.F.F.8.1.A.5.4.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush B.F.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.8.1.4.5.A.1.0.0.9.4.1.0.4.2.ip6.arpa NSEC, cache flush Android.local",1
179,122.422584,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2606:4700:83b2:7cbc:c24e:6d9:5ff2:75c4,TCP,75,[TCP Keep-Alive] 61837  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1,0
180,122.430528,fe80::745a:18ff:fe00:395c,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,ICMPv6,86,Neighbor Solicitation for 2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1 from 76:5a:18:00:39:5c,1
181,122.430587,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,fe80::745a:18ff:fe00:395c,ICMPv6,86,"Neighbor Advertisement 2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1 (sol, ovr) is at f8:54:f6:b8:ba:39",1
182,122.675382,2606:4700:83b2:7cbc:c24e:6d9:5ff2:75c4,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,[TCP Keep-Alive ACK] 443  >  61837 [ACK] Seq=1 Ack=2 Win=11 Len=0 SLE=1 SRE=2,0
183,129.485683,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TCP,1454,61742  >  443 [ACK] Seq=14855 Ack=708 Win=257 Len=1380 [TCP PDU reassembled in 187],0
184,129.485683,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TCP,1454,61742  >  443 [ACK] Seq=16235 Ack=708 Win=257 Len=1380 [TCP PDU reassembled in 187],0
185,129.485683,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TCP,1454,61742  >  443 [ACK] Seq=17615 Ack=708 Win=257 Len=1380 [TCP PDU reassembled in 187],0
186,129.485683,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TCP,1454,61742  >  443 [ACK] Seq=18995 Ack=708 Win=257 Len=1380 [TCP PDU reassembled in 187],0
187,129.485683,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,1304,Application Data,0
188,129.486259,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,436,Application Data,0
189,129.73232,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TCP,1454,"[TCP Retransmission] 61742  >  443 [PSH, ACK] Seq=20587 Ack=708 Win=257 Len=1380",0
190,129.736249,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=708 Ack=16235 Win=16387 Len=0,0
191,129.736249,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=708 Ack=17615 Win=16387 Len=0,0
192,129.736249,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=708 Ack=18995 Win=16387 Len=0,0
193,129.736249,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=708 Ack=21967 Win=16387 Len=0,0
194,129.843395,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,[TCP Dup ACK 193#1] 443  >  61742 [ACK] Seq=708 Ack=21967 Win=16387 Len=0 SLE=20587 SRE=21967,0
195,129.867999,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,251,Application Data,0
196,129.923782,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TCP,74,61742  >  443 [ACK] Seq=21967 Ack=885 Win=256 Len=0,0
197,135.065654,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,113,Application Data,0
198,135.07746,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
199,135.077561,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:a03:9::1b6,TLSv1.2,131,Application Data,0
200,135.077618,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:50::12,TLSv1.2,109,Application Data,0
201,135.168464,2603:1040:a03:9::1b6,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.2,120,Application Data,0
202,135.168464,2620:1ec:50::12,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61742 [ACK] Seq=924 Ack=22037 Win=16387 Len=0,0
203,135.21976,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2603:1040:a03:9::1b6,TCP,74,61735  >  443 [ACK] Seq=172 Ack=139 Win=256 Len=0,0
204,135.523145,192.168.43.164,192.168.43.1,DNS,79,Standard query 0xe04f AAAA main.vscode-cdn.net,0
205,135.524727,192.168.43.164,192.168.43.1,DNS,79,Standard query 0xacfa A main.vscode-cdn.net,0
206,135.525781,192.168.43.164,192.168.43.1,DNS,79,Standard query 0x99fd HTTPS main.vscode-cdn.net,0
207,135.533108,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2404:6800:4003:c03::bc,TCP,75,[TCP Keep-Alive] 61743  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,0
208,135.679838,2404:6800:4003:c03::bc,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,[TCP Keep-Alive ACK] 5228  >  61743 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2,0
209,135.679838,192.168.43.1,192.168.43.164,DNS,261,Standard query response 0xe04f AAAA main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0040.t-0009.t-msedge.net CNAME s-part-0040.t-0009.t-msedge.net AAAA 2620:1ec:bdf::68,0
210,135.679838,192.168.43.1,192.168.43.164,DNS,249,Standard query response 0xacfa A main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0040.t-0009.t-msedge.net CNAME s-part-0040.t-0009.t-msedge.net A 13.107.246.68,0
211,135.679996,192.168.43.1,192.168.43.164,DNS,293,Standard query response 0x99fd HTTPS main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0040.t-0009.t-msedge.net CNAME s-part-0040.t-0009.t-msedge.net SOA ns1.t-msedge.net,0
212,135.681572,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,86,61853  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
213,135.782653,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,86,"443  >  61853 [SYN, ACK] Seq=0 Ack=1 Win=43200 Len=0 MSS=1380 SACK_PERM WS=512",0
214,135.782768,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0,0
215,135.783883,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,1454,61853  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=1380 [TCP PDU reassembled in 216],0
216,135.783883,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TLSv1.3,726,Client Hello (SNI=main.vscode-cdn.net),1
217,135.884687,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61853 [ACK] Seq=1 Ack=1381 Win=42496 Len=0,0
218,135.884687,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61853 [ACK] Seq=1 Ack=2033 Win=42496 Len=0,0
219,135.884687,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.3,173,"Hello Retry Request, Change Cipher Spec",1
220,135.88526,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TLSv1.3,920,"Change Cipher Spec, Client Hello (SNI=main.vscode-cdn.net)",1
221,135.987413,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.3,355,"Server Hello, Application Data, Application Data",1
222,135.988285,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TLSv1.3,148,Application Data,1
223,135.989187,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TLSv1.3,166,Application Data,1
224,135.989497,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TLSv1.3,346,Application Data,1
225,136.089883,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.3,136,Application Data,1
226,136.089883,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,74,443  >  61853 [ACK] Seq=443 Ack=3317 Win=42496 Len=0,0
227,136.089883,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.3,105,Application Data,1
228,136.089883,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,443  >  61853 [ACK] Seq=474 Ack=3317 Win=42496 Len=1380 [TCP PDU reassembled in 241],0
229,136.090045,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3317 Ack=1854 Win=66048 Len=0,0
230,136.090346,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,5594,"443  >  61853 [PSH, ACK] Seq=1854 Ack=3317 Win=42496 Len=5520 [TCP PDU reassembled in 241]",1
231,136.0904,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3317 Ack=7374 Win=66048 Len=0,0
232,136.09062,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,"443  >  61853 [PSH, ACK] Seq=7374 Ack=3317 Win=42496 Len=1380 [TCP PDU reassembled in 241]",0
233,136.090636,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3317 Ack=8754 Win=66048 Len=0,0
234,136.091362,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TLSv1.3,105,Application Data,1
235,136.093198,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,443  >  61853 [ACK] Seq=8754 Ack=3317 Win=42496 Len=1380 [TCP PDU reassembled in 241],0
236,136.093289,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=10134 Win=66048 Len=0,0
237,136.096858,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,"443  >  61853 [PSH, ACK] Seq=10134 Ack=3317 Win=42496 Len=1380 [TCP PDU reassembled in 241]",0
238,136.096947,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=11514 Win=66048 Len=0,0
239,136.192145,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,2834,"443  >  61853 [PSH, ACK] Seq=11514 Ack=3317 Win=42496 Len=2760 [TCP PDU reassembled in 241]",1
240,136.19223,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=14274 Win=66048 Len=0,0
241,136.192496,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.3,2834,Application Data,1
242,136.192643,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=17034 Win=66048 Len=0,0
243,136.193628,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,2834,"443  >  61853 [PSH, ACK] Seq=17034 Ack=3317 Win=42496 Len=2760 [TCP PDU reassembled in 252]",1
244,136.193676,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=19794 Win=66048 Len=0,0
245,136.194004,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,443  >  61853 [ACK] Seq=19794 Ack=3317 Win=42496 Len=1380 [TCP PDU reassembled in 252],0
246,136.194004,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,"443  >  61853 [PSH, ACK] Seq=21174 Ack=3317 Win=42496 Len=1380 [TCP PDU reassembled in 252]",0
247,136.194052,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=22554 Win=66048 Len=0,0
248,136.198197,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,2834,"443  >  61853 [PSH, ACK] Seq=22554 Ack=3348 Win=42496 Len=2760 [TCP PDU reassembled in 252]",1
249,136.198282,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=25314 Win=66048 Len=0,0
250,136.198767,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,2834,"443  >  61853 [PSH, ACK] Seq=25314 Ack=3348 Win=42496 Len=2760 [TCP PDU reassembled in 252]",1
251,136.198812,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=28074 Win=66048 Len=0,0
252,136.199643,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.3,5594,Application Data,1
253,136.199688,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=33594 Win=66048 Len=0,0
254,136.200058,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TLSv1.3,2834,Application Data,1
255,136.200093,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=36354 Win=66048 Len=0,0
256,136.217702,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,443  >  61853 [ACK] Seq=36354 Ack=3348 Win=42496 Len=1380 [TCP PDU reassembled in 263],0
257,136.217702,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,1454,"443  >  61853 [PSH, ACK] Seq=37734 Ack=3348 Win=42496 Len=1380 [TCP PDU reassembled in 263]",0
258,136.217808,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=39114 Win=66048 Len=0,0
259,136.294438,2620:1ec:bdf::68,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,TCP,2834,"443  >  61853 [PSH, ACK] Seq=39114 Ack=3348 Win=42496 Len=2760 [TCP PDU reassembled in 263]",1
260,136.294529,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2620:1ec:bdf::68,TCP,74,61853  >  443 [ACK] Seq=3348 Ack=41874 Win=66048 Len=0,0
